Id,SalePrice
1461,117349.42982321628
1462,153619.40286472047
1463,180776.87284362168
1464,198879.51627440425
1465,203017.60371179177
1466,169947.79508153995
1467,183474.82425042923
1468,159941.68230810438
1469,195363.52431957907
1470,118793.82348800753
1471,178894.46261319806
1472,97629.15148083789
1473,93720.82157869192
1474,144030.10168924564
1475,110617.2767214229
1476,354790.0186168529
1477,247439.2603826279
1478,295518.5589911173
1479,296517.92632085073
1480,467179.1369518743
1481,326701.0429811969
1482,214652.73412626123
1483,181077.9788917998
1484,163487.11775225104
1485,193759.8439152599
1486,193264.18954590498
1487,339496.7880392054
1488,236879.0310502967
1489,193955.42788865315
1490,245055.6089267539
1491,194129.0597309289
1492,91804.30020332098
1493,191822.0857640505
1494,287904.33226624416
1495,288259.71600233164
1496,239315.76573206246
1497,181219.57984259195
1498,171252.0281556677
1499,161963.74342096015
1500,157586.44231131047
1501,174589.47812885742
1502,144508.17125538393
1503,286132.21723921155
1504,245377.79303039156
1505,229184.6877851579
1506,188179.93269184884
1507,245674.13244678182
1508,199491.5549161022
1509,164984.6516919244
1510,144902.38590735345
1511,153245.153737469
1512,176761.7732159494
1513,151871.34042001044
1514,151548.84860922926
1515,195971.5093225304
1516,154289.3632716618
1517,169254.81197890063
1518,129001.6109224949
1519,207023.82298566532
1520,126494.9253212583
1521,129490.15085198227
1522,180010.45365176655
1523,112235.72671249426
1524,126326.73949041037
1525,120479.23545659074
1526,110595.58140799691
1527,107282.15396793197
1528,142701.66450092566
1529,152068.67413608945
1530,194235.70693861795
1531,107943.70818872562
1532,95368.26169506052
1533,144468.90250048306
1534,126579.0932861971
1535,146179.87736345618
1536,108590.84005891488
1537,58187.782142933174
1538,149536.3303000395
1539,197028.52616305332
1540,94106.12961611245
1541,137457.1785318238
1542,140990.41327732257
1543,177322.427867208
1544,87050.35153046755
1545,113981.1603619908
1546,137393.51511898273
1547,129910.13089145577
1548,141358.64046781883
1549,121868.52847723599
1550,134140.08235419044
1551,104304.1955146795
1552,137116.28708839658
1553,147625.80953797637
1554,119672.37299622205
1555,154585.999725833
1556,86304.03972695192
1557,109677.86394330476
1558,100919.02087295611
1559,65393.00393630812
1560,131378.95186172597
1561,124600.83923284062
1562,131477.06670313384
1563,119991.15241578889
1564,154751.55378366626
1565,143977.4476578029
1566,241131.3139413814
1567,76462.18825409298
1568,237149.8655233522
1569,121361.57104156913
1570,139640.36151398762
1571,116316.11124068832
1572,140325.60553773804
1573,231348.46906791886
1574,119999.22380490215
1575,233617.47636924655
1576,249133.06949957134
1577,178875.41315547508
1578,148567.99702893532
1579,140975.466627388
1580,194070.3580153463
1581,159582.852926058
1582,126847.42879335128
1583,279693.8476414176
1584,217855.86880930944
1585,136731.9820836965
1586,66298.90404232095
1587,107647.3499598548
1588,153722.8078602486
1589,95836.4967742577
1590,132063.23857060433
1591,91985.5663832043
1592,111338.77978121352
1593,125119.97557822967
1594,128887.78600913618
1595,108929.62203673743
1596,217960.10449689644
1597,197537.35671999172
1598,230129.2045928558
1599,169024.67086451605
1600,158720.829183831
1601,65386.34726754965
1602,117773.76602023252
1603,71200.58451851696
1604,256789.9764173017
1605,236263.46673748578
1606,168143.1517029172
1607,174050.773217627
1608,215786.85655737092
1609,181560.46099154753
1610,149733.34862766357
1611,135281.45893824517
1612,170343.96217316767
1613,162902.00206290054
1614,129691.72927561103
1615,94185.97931006184
1616,78739.96130471156
1617,92905.9191715273
1618,128089.94308659501
1619,140234.74116034014
1620,149466.39524049382
1621,133648.07600530834
1622,144577.33930108536
1623,259379.55645877082
1624,208166.60787759788
1625,115830.78720322666
1626,169597.8589526463
1627,192418.91308416368
1628,280002.47430660436
1629,182817.87776108537
1630,340196.68700162997
1631,231049.8002990894
1632,243162.6582375944
1633,178589.93673252536
1634,185409.11272423435
1635,171791.69934979719
1636,153586.285520754
1637,202587.97602648017
1638,177356.20995571796
1639,191542.6044991578
1640,251026.64804985025
1641,183464.02004122967
1642,244745.98667792126
1643,214813.078313945
1644,237763.76264339118
1645,203808.98097126596
1646,162923.7450608199
1647,160158.5747473759
1648,130554.1400999545
1649,140117.39166892416
1650,114124.76467705274
1651,122742.04536513366
1652,97031.58716498363
1653,100186.66446562672
1654,140966.88093505532
1655,134152.25813282785
1656,138701.6779279938
1657,143648.33903942612
1658,143570.08423939504
1659,117546.86096502263
1660,154058.80576320615
1661,416942.6011643444
1662,405929.5946936727
1663,368236.5451250379
1664,484785.77815278346
1665,307059.5380948438
1666,333176.8525425825
1667,388904.9743461227
1668,351154.604132504
1669,315933.37710888375
1670,348692.1917731161
1671,264636.15128311317
1672,412137.7188785699
1673,288150.6120174278
1674,240583.28970099514
1675,200198.90484505333
1676,200217.752595358
1677,220026.00894226867
1678,439372.29917807033
1679,389987.36981441657
1680,325741.63014391426
1681,250247.91575234118
1682,321162.2137544768
1683,188261.39441720865
1684,171650.85181667827
1685,173301.47068899465
1686,169402.50225309146
1687,176186.85284557095
1688,187625.02798569817
1689,195327.1075978288
1690,195890.84895842127
1691,185853.17188715973
1692,263193.5835696867
1693,170489.8781559824
1694,183711.5529313939
1695,170587.9583299678
1696,267798.85927034286
1697,177464.92741646714
1698,341133.6554504573
1699,305987.8693024725
1700,259026.58563283324
1701,271697.27806736383
1702,233064.51422077214
1703,235840.56784105042
1704,272075.84753381147
1705,241819.29950382208
1706,316806.6903674518
1707,215556.58359388396
1708,203846.97007086876
1709,259281.44202850017
1710,219906.08458495492
1711,274757.97000032035
1712,251859.14017837256
1713,280497.19126540463
1714,227883.5871369375
1715,210366.11459080785
1716,184628.30028405233
1717,177825.95800105314
1718,139221.64616427815
1719,208149.7102351244
1720,241950.02327605351
1721,161344.58150220275
1722,124927.70554922652
1723,153426.55436994313
1724,204023.69898208138
1725,238149.47409948698
1726,186758.31422537882
1727,152883.8254201401
1728,171426.62283362055
1729,166929.6655418756
1730,161156.70949567418
1731,122108.38397836282
1732,126044.51742360336
1733,110156.33589125022
1734,122914.42934948223
1735,125618.72663666002
1736,107430.18576048898
1737,297373.1739177116
1738,256369.71612167524
1739,247106.4026543909
1740,207677.19670171157
1741,187537.8333942432
1742,173494.49162506472
1743,178346.1109250338
1744,320288.5085462832
1745,216388.18237714792
1746,193454.2186987679
1747,211833.61200764473
1748,222910.59177873778
1749,143158.7268542776
1750,124283.5964907557
1751,255965.41312641374
1752,115569.96923001645
1753,151417.90169237845
1754,194320.90542960682
1755,163093.58330387334
1756,130533.332417615
1757,120790.96937711339
1758,146827.68474816933
1759,158151.60290354394
1760,165896.2440286827
1761,144984.66220563522
1762,180168.9163667319
1763,186860.2096480739
1764,114110.31225709074
1765,170506.991263985
1766,194910.27407808832
1767,229365.9210636862
1768,141895.58444534155
1769,172534.29659517194
1770,155559.2387050542
1771,125124.88870082384
1772,133385.90128162218
1773,125856.92758816006
1774,138735.50792063767
1775,143193.13226693711
1776,132802.3929269651
1777,105279.1197213694
1778,140536.9700619343
1779,123412.31739973009
1780,175132.59517238528
1781,129012.94829754405
1782,87377.89560861276
1783,140107.2786422154
1784,109635.29145911444
1785,126324.8101835707
1786,133670.81332139095
1787,172347.0068045614
1788,60171.607581664735
1789,99356.80995240435
1790,78542.14634400659
1791,185035.95893749205
1792,162217.387261049
1793,126293.71545572096
1794,156448.7006915427
1795,132836.70482441343
1796,135115.23115114422
1797,113212.43734546563
1798,123232.56378771113
1799,107734.38831956295
1800,130890.41067135517
1801,127490.55832173009
1802,138439.3497247507
1803,148951.46885651845
1804,133558.92439842626
1805,135725.0877189897
1806,125274.07026447426
1807,136886.817595995
1808,127544.64606941739
1809,127740.73116193815
1810,138819.63250858177
1811,93752.93876361656
1812,99740.89179746926
1813,122173.81031053292
1814,96176.103911547
1815,55000.082991327065
1816,101327.42725883007
1817,107479.40114112571
1818,145395.2976410614
1819,126370.64958973628
1820,51673.876094840816
1821,120071.72079589117
1822,155581.45191494055
1823,44777.41814543426
1824,128252.86337851972
1825,143417.68404383387
1826,106282.49840671371
1827,99985.60234045089
1828,137844.2260339871
1829,128219.87655056764
1830,141627.00387805057
1831,143949.98343646122
1832,74515.08188516581
1833,145594.48168028423
1834,117063.39142561925
1835,114401.85285102793
1836,128883.60133704012
1837,85781.19644506821
1838,125308.32647374363
1839,103934.36704122115
1840,137804.89450616075
1841,127715.15107834426
1842,93069.90827470103
1843,126601.24552283356
1844,143944.67828095882
1845,144485.26901253656
1846,156013.0144223258
1847,165820.10759238288
1848,55329.44587526488
1849,115814.56410599995
1850,115747.72355763923
1851,146044.044116761
1852,123553.44255418
1853,121546.35475872965
1854,162547.64356201043
1855,148549.2577937612
1856,224966.59880965957
1857,134575.28069020924
1858,139236.310991361
1859,120146.08237892884
1860,142309.3176125103
1861,119448.28965301997
1862,335255.6859973611
1863,311022.673735281
1864,311114.8057358001
1865,333486.4396840048
1866,324094.904124921
1867,222325.18372894562
1868,281169.9254738276
1869,201736.6788116753
1870,224400.1691506127
1871,255179.79113978977
1872,171929.63418826228
1873,234202.65236191615
1874,157493.77281718075
1875,200309.7662431508
1876,200761.3994218658
1877,211040.34959112995
1878,205613.5812080611
1879,128577.77408717289
1880,131521.0602244228
1881,242698.89732938507
1882,238504.1626620568
1883,185905.13348148018
1884,204865.15570730553
1885,236316.00440365096
1886,281631.0595221895
1887,214353.85944288952
1888,265589.38480143127
1889,167366.04397746988
1890,113499.56067520824
1891,132974.019320952
1892,96255.86566151028
1893,125131.42272183446
1894,120699.65724300161
1895,128831.13509574707
1896,125242.14735572376
1897,112496.22904690179
1898,111468.62905433142
1899,163313.30652005208
1900,158436.64990614328
1901,177128.03691208406
1902,160358.74141379888
1903,224111.57333061544
1904,142626.25835834708
1905,203964.09649177833
1906,149417.78631994454
1907,205690.80291146442
1908,109808.0693157007
1909,129443.42280627575
1910,119533.16429977155
1911,230412.8683828525
1912,333382.06528958963
1913,143727.81977066808
1914,56444.591901160624
1915,296976.9460073254
1916,69228.32799294258
1917,236700.68971569766
1918,140267.29324566087
1919,177841.00312455097
1920,156933.52344839543
1921,353566.8373538402
1922,311898.43204736337
1923,241687.71209510093
1924,219349.05581073568
1925,196847.23426131532
1926,354240.01759615686
1927,131397.1416708055
1928,158387.98675242506
1929,120909.01059207002
1930,129112.63561349636
1931,136321.90274146962
1932,136767.28405538705
1933,180211.92619765023
1934,182297.28482723903
1935,167818.41447899066
1936,195950.07920451916
1937,184157.97883944362
1938,172167.7372222853
1939,242232.23003129047
1940,197349.49355770554
1941,169377.8663218057
1942,184272.0298566429
1943,221743.22284069576
1944,375157.1579017278
1945,400582.70249478903
1946,129571.77772147545
1947,244389.47542258998
1948,169227.5679252158
1949,248231.20844199453
1950,189663.11150363256
1951,239965.70201897496
1952,209934.852222094
1953,167543.2095792137
1954,182233.9048495467
1955,134247.50771724962
1956,309104.13419769204
1957,155379.02816103923
1958,290614.53386876016
1959,146593.3221487574
1960,113603.72947789336
1961,120520.07979797627
1962,96201.37440051933
1963,103760.1708071885
1964,104619.07824486114
1965,139185.11054038937
1966,138775.55145021068
1967,298164.5847591496
1968,415834.1029463701
1969,382144.5070147011
1970,404076.59258372546
1971,465808.45048123336
1972,369390.22882186563
1973,269727.8120801755
1974,342184.1095813806
1975,508098.7214521493
1976,276898.4204109269
1977,356182.5486472832
1978,347263.08828745165
1979,318154.69104250876
1980,204292.63493048947
1981,335178.98282089713
1982,221922.68318140876
1983,208138.79027543732
1984,172701.85993285457
1985,228149.614458162
1986,206220.49827270172
1987,186060.03256550874
1988,173031.79110473715
1989,191480.73281815366
1990,205427.63154125342
1991,233068.1822734469
