Id,SalePrice
1461,115448.6817028728
1462,153461.29873792527
1463,179612.69013348263
1464,194743.9001065709
1465,203232.9316074976
1466,168816.34052994938
1467,180940.465262318
1468,159148.42010897314
1469,194621.38375828165
1470,119323.97464513937
1471,170595.4977776178
1472,97604.30539165599
1473,94440.8307354022
1474,141978.55753464132
1475,109677.77694137683
1476,348328.6606202279
1477,248312.5379657491
1478,302568.1970080303
1479,300550.9003873588
1480,473173.81637252594
1481,326228.8160641356
1482,217794.30211149083
1483,181572.69719510974
1484,165691.23301623107
1485,199363.76665582455
1486,191817.4713242582
1487,341916.7630981262
1488,235028.67650152603
1489,193898.09853736355
1490,246086.41437717507
1491,193792.6735925376
1492,90098.59363993423
1493,194770.15829159113
1494,291630.4812870415
1495,283416.4140829713
1496,240137.4653300761
1497,179485.50159099666
1498,176831.00345864153
1499,164766.99671762108
1500,157491.76115468337
1501,176203.67888312406
1502,142329.6928927855
1503,282571.66805940337
1504,245576.32446540723
1505,230474.62490387322
1506,188579.28066604596
1507,238705.1609157366
1508,199474.13661538286
1509,163883.05587485296
1510,146630.59494170832
1511,157573.3114662582
1512,172607.17751551984
1513,148318.11496916637
1514,151346.22316361286
1515,195114.18638054386
1516,154672.4568903506
1517,168594.93789240575
1518,128065.69502988501
1519,205916.0042691109
1520,126307.14639674535
1521,128456.35080359543
1522,182475.25103361247
1523,112501.31165047128
1524,128059.89627515178
1525,119864.13246507867
1526,110218.13613489566
1527,107225.81001199227
1528,139875.54509048208
1529,154768.72739232398
1530,197270.1695014837
1531,111272.79507861618
1532,93650.16305063473
1533,142925.11631419076
1534,125652.77251273404
1535,142256.9297279252
1536,106664.64112678658
1537,55834.82330685411
1538,151672.7523360455
1539,201203.54632184765
1540,93347.48513989236
1541,142512.83334133343
1542,137532.36017987746
1543,179156.86028918676
1544,87003.17681632616
1545,115027.51557999001
1546,140946.4656158376
1547,135699.27675537925
1548,142290.53977407675
1549,121764.17852215235
1550,137642.8220856721
1551,102242.95370399184
1552,138500.63337356687
1553,148756.83155624426
1554,120937.83589123297
1555,156841.2237081925
1556,85800.72709684294
1557,106882.13232935304
1558,101809.03290161137
1559,73349.5990164012
1560,129305.7492128143
1561,120673.24020050814
1562,130901.22123335185
1563,120369.19992927666
1564,153226.41465101976
1565,146680.2075818238
1566,244833.307252236
1567,75671.03953911203
1568,241921.59045938475
1569,125193.46905999623
1570,137811.58410518683
1571,112164.84286940878
1572,139180.2306915223
1573,228831.60093511274
1574,117975.02153290933
1575,237290.21567058054
1576,241289.5370553108
1577,180875.21311524522
1578,148512.73719709463
1579,145388.47447158152
1580,193219.94130133168
1581,160579.6184553054
1582,127650.92954310199
1583,277219.16714948555
1584,216502.1276744842
1585,137075.7806655443
1586,67950.83376448597
1587,112355.64188739668
1588,151072.20216101903
1589,96609.42212649768
1590,130612.36329045704
1591,93414.50716982974
1592,110795.0284263978
1593,127794.27346417305
1594,126835.43917340435
1595,107942.60950615036
1596,213823.70763551595
1597,201459.8905550295
1598,230554.76111806944
1599,174171.14496219708
1600,165756.35747410927
1601,62728.936825378485
1602,115470.24900252292
1603,74948.20795399597
1604,258485.77700456738
1605,234388.11777631025
1606,166314.87441412508
1607,173397.87636710014
1608,221318.30666900857
1609,181719.8038887083
1610,152486.3780298489
1611,136893.43309489932
1612,169057.10495227
1613,162824.06837811752
1614,127110.11130156566
1615,91918.84537004646
1616,78160.22485029347
1617,91708.41871743306
1618,131846.67508317885
1619,142832.25556627885
1620,154205.56363897372
1621,132324.78463827903
1622,145487.28485728928
1623,265056.1853688429
1624,206603.07625387044
1625,114791.23842845966
1626,168809.53818214242
1627,190162.91390934525
1628,277962.08734774985
1629,186543.1427028209
1630,328223.76787501975
1631,231638.37905041783
1632,241432.2656112747
1633,184707.08638927087
1634,186654.9083644654
1635,171219.1663220277
1636,152317.45393405168
1637,201916.64171622726
1638,177663.08787550553
1639,187842.3057591821
1640,247601.10280578086
1641,182569.03663207658
1642,245729.62558949203
1643,217922.196637885
1644,246148.8175448895
1645,203730.77269275647
1646,163291.64607863652
1647,159673.79481185268
1648,129144.95737902525
1649,141606.86278140414
1650,114255.91750197616
1651,122893.49897650916
1652,98308.69657988207
1653,101538.3692759011
1654,142993.5543869585
1655,135323.12355711326
1656,139288.8684642239
1657,147554.09698622438
1658,147631.2146124699
1659,119599.31371113607
1660,155158.64762017046
1661,420450.7035714421
1662,396807.50916878984
1663,366328.32756413886
1664,467005.81379426643
1665,306112.5999885603
1666,323473.54371746734
1667,369871.9472415368
1668,346546.1906770281
1669,318602.17588503275
1670,349448.0918893225
1671,266257.04612938745
1672,407161.39582339936
1673,291413.4020604921
1674,242339.07407828656
1675,201906.5229534003
1676,199258.96055145113
1677,221658.62466775393
1678,437417.15279126284
1679,391615.0765460175
1680,322963.4547206752
1681,250795.92966875742
1682,322664.5991824704
1683,189463.09735532175
1684,174513.21987812038
1685,172464.36183796887
1686,171312.57312029667
1687,178346.71508331606
1688,186402.1627927143
1689,193211.66098303878
1690,195695.05693610912
1691,186199.8926211368
1692,262308.90958132455
1693,176636.2588600218
1694,183726.67490908783
1695,173349.0029477123
1696,274342.67019908153
1697,178680.39059486598
1698,336572.3737984241
1699,310061.7864022878
1700,258428.89552451033
1701,270485.55025072966
1702,234160.93986956467
1703,240210.5375544464
1704,271744.994549718
1705,245709.9188054471
1706,350772.3834899354
1707,212007.28740404092
1708,205402.74779279923
1709,258401.4096103004
1710,223109.2020401824
1711,279263.3053706125
1712,253692.07683716042
1713,279908.799898146
1714,231897.6698614265
1715,211878.03859216694
1716,185804.47530686937
1717,182482.93868144328
1718,139779.4183279288
1719,208725.1121653453
1720,230640.91455485875
1721,161002.60166205667
1722,124805.8866464304
1723,153644.41220327912
1724,203382.32913069654
1725,241530.1817498273
1726,186724.03351416878
1727,158645.489767
1728,171919.48325838326
1729,167222.9591706363
1730,153819.5476503245
1731,118745.52333463602
1732,125760.97196234889
1733,107276.9792602759
1734,121524.76965385383
1735,124220.32785869896
1736,105139.37837654783
1737,294158.88653783215
1738,263520.4433695638
1739,236421.92510873897
1740,208663.75323665625
1741,188486.35228916348
1742,175115.65007784948
1743,179162.68018535397
1744,345598.8947789767
1745,214780.71233646202
1746,195389.13742092892
1747,211679.96714046333
1748,221641.01757391237
1749,141585.10406635166
1750,120535.9224634876
1751,253365.91631882498
1752,115292.50480422979
1753,150048.04472033534
1754,191235.14796623084
1755,167033.65671776183
1756,132677.6358360063
1757,121516.17341396798
1758,148150.51666728393
1759,163548.0355165777
1760,165565.62378535923
1761,141758.458453726
1762,180820.84992912732
1763,187552.66125523567
1764,118700.0225286153
1765,164377.2525915286
